IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160156591,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Monday,02/22/2016 12:00:00 AM,14:45,MISSION,"ARREST, BOOKED",23RD ST / YORK ST,-122.408344147531,37.7544524156637,"(37.7544524156637, -122.408344147531)",16015659116656
160156610,ASSAULT,BATTERY,Monday,02/22/2016 12:00:00 AM,14:30,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16015661004134
160156610,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,02/22/2016 12:00:00 AM,14:30,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16015661006362
160156610,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Monday,02/22/2016 12:00:00 AM,14:30,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16015661073000
160156648,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,02/22/2016 12:00:00 AM,16:05,NORTHERN,"ARREST, BOOKED",GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)",16015664865015
160156654,NON-CRIMINAL,LOST PROPERTY,Sunday,02/21/2016 12:00:00 AM,22:00,MISSION,NONE,18TH ST / CASTRO ST,-122.435002864298,37.7608878061194,"(37.7608878061194, -122.435002864298)",16015665471000
160312527,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,04/16/2016 12:00:00 AM,11:47,CENTRAL,"ARREST, BOOKED",POWELL ST / JACKSON ST,-122.409900589034,37.795617118662,"(37.795617118662, -122.409900589034)",16031252765016
160312533,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,02/10/2016 12:00:00 AM,09:00,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.433622196421,37.800270294431,"(37.800270294431, -122.433622196421)",16031253328100
160312652,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,04/13/2016 12:00:00 AM,17:30,NORTHERN,NONE,LOMBARD ST / FILLMORE ST,-122.436049203586,37.7998412228823,"(37.7998412228823, -122.436049203586)",16031265207020
160312674,LIQUOR LAWS,SALE OF ALCOHOL TO MINOR,Saturday,04/16/2016 12:00:00 AM,12:52,BAYVIEW,"ARREST, BOOKED",1300 Block of REVERE AV,-122.385545453301,37.728979731984,"(37.728979731984, -122.385545453301)",16031267417080
160312680,ASSAULT,BATTERY,Friday,04/15/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3100 Block of MISSION ST,-122.418732763058,37.7474955268543,"(37.7474955268543, -122.418732763058)",16031268004134
160312680,ASSAULT,THREATS AGAINST LIFE,Friday,04/15/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3100 Block of MISSION ST,-122.418732763058,37.7474955268543,"(37.7474955268543, -122.418732763058)",16031268019057
160312696,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/16/2016 12:00:00 AM,12:30,BAYVIEW,NONE,700 Block of DARTMOUTH ST,-122.409814571911,37.7213425228827,"(37.7213425228827, -122.409814571911)",16031269664020
160312709,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Friday,04/15/2016 12:00:00 AM,16:30,TARAVAL,NONE,1300 Block of 18TH AV,-122.476057064958,37.762657053406,"(37.762657053406, -122.476057064958)",16031270964060
160312759,OTHER OFFENSES,FALSE PERSONATION,Saturday,04/16/2016 12:00:00 AM,11:30,RICHMOND,NONE,500 Block of 6TH AV,-122.464145583065,37.7781417994001,"(37.7781417994001, -122.464145583065)",16031275909027
160312765,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,04/15/2016 12:00:00 AM,22:30,INGLESIDE,NONE,2700 Block of DIAMOND ST,-122.433850481856,37.7347861527161,"(37.7347861527161, -122.433850481856)",16031276505071
160156751,NON-CRIMINAL,CASE CLOSURE,Wednesday,02/10/2016 12:00:00 AM,16:11,PARK,UNFOUNDED,400 Block of WARREN DR,-122.462145213369,37.7579474132621,"(37.7579474132621, -122.462145213369)",16015675175030
160156767,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/22/2016 12:00:00 AM,16:29,TARAVAL,NONE,22ND AV / TARAVAL ST,-122.478902513336,37.7429079761232,"(37.7429079761232, -122.478902513336)",16015676764020
160261413,OTHER OFFENSES,RESISTING ARREST,Wednesday,03/30/2016 12:00:00 AM,03:10,SOUTHERN,"ARREST, BOOKED",400 Block of CLEMENTINA ST,-122.405112001355,37.7798431570931,"(37.7798431570931, -122.405112001355)",16026141327170
160261413,WARRANTS,ENROUTE TO ADULT AUTHORITY,Wednesday,03/30/2016 12:00:00 AM,03:10,SOUTHERN,"ARREST, BOOKED",400 Block of CLEMENTINA ST,-122.405112001355,37.7798431570931,"(37.7798431570931, -122.405112001355)",16026141362060
160312878,OTHER OFFENSES,RESISTING ARREST,Saturday,04/16/2016 12:00:00 AM,13:35,BAYVIEW,NONE,900 Block of MARIN ST,-122.385962848736,37.7490383530142,"(37.7490383530142, -122.385962848736)",16031287827170
160312878,WARRANTS,WARRANT ARREST,Saturday,04/16/2016 12:00:00 AM,13:35,BAYVIEW,NONE,900 Block of MARIN ST,-122.385962848736,37.7490383530142,"(37.7490383530142, -122.385962848736)",16031287863010
160312884,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Thursday,04/14/2016 12:00:00 AM,13:04,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.433622196421,37.800270294431,"(37.800270294431, -122.433622196421)",16031288428161
160312890,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,04/16/2016 12:00:00 AM,11:00,CENTRAL,NONE,800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)",16031289061030
160312903,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,03/15/2016 12:00:00 AM,12:00,MISSION,NONE,2200 Block of MARKET ST,-122.431957685196,37.7649357189679,"(37.7649357189679, -122.431957685196)",16031290309029
160312919,NON-CRIMINAL,COURTESY REPORT,Saturday,04/16/2016 12:00:00 AM,13:17,PARK,NONE,CASTRO ST / MARKET ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",16031291968030
160261526,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,03/30/2016 12:00:00 AM,04:00,PARK,NONE,500 Block of COLE ST,-122.450378709035,37.7700363945073,"(37.7700363945073, -122.450378709035)",16026152606221
160261532,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/29/2016 12:00:00 AM,22:30,SOUTHERN,NONE,MASON ST / TURK ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",16026153228160
160313036,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,04/16/2016 12:00:00 AM,14:40,PARK,"ARREST, BOOKED",LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",16031303665015
160313042,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Tuesday,04/12/2016 12:00:00 AM,19:00,TARAVAL,NONE,PACHECO ST / SUNSET BL,-122.494969228899,37.7496830472569,"(37.7496830472569, -122.494969228899)",16031304207026
160313070,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/15/2016 12:00:00 AM,20:00,INGLESIDE,NONE,800 Block of BOWDOIN ST,-122.410194020703,37.7252313020601,"(37.7252313020601, -122.410194020703)",16031307006244
160313086,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,04/16/2016 12:00:00 AM,13:00,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",16031308606373
160313086,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/16/2016 12:00:00 AM,13:00,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",16031308609320
160313092,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,04/15/2016 12:00:00 AM,07:00,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",16031309271010
160313105,ASSAULT,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION",Saturday,03/26/2016 12:00:00 AM,13:30,SOUTHERN,NONE,600 Block of NATOMA ST,-122.411118243435,37.7775607137405,"(37.7775607137405, -122.411118243435)",16031310515052
160935395,NON-CRIMINAL,FOUND PROPERTY,Wednesday,11/16/2016 12:00:00 AM,23:00,CENTRAL,NONE,200 Block of NORTHPOINT ST,-122.411345999257,37.8069127952339,"(37.8069127952339, -122.411345999257)",16093539572000
160313202,ASSAULT,BATTERY,Saturday,04/16/2016 12:00:00 AM,15:30,BAYVIEW,NONE,3800 Block of 3RD ST,-122.387939452192,37.7422600519555,"(37.7422600519555, -122.387939452192)",16031320204134
160313274,ASSAULT,BATTERY,Saturday,04/16/2016 12:00:00 AM,15:55,TENDERLOIN,NONE,MARKET ST / HYDE ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",16031327404134
160313274,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/16/2016 12:00:00 AM,15:55,TENDERLOIN,NONE,MARKET ST / HYDE ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",16031327464020
160313280,DRUG/NARCOTIC,POSSESSION OF HEROIN,Saturday,04/16/2016 12:00:00 AM,15:42,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",16031328016100
160313280,DRUG/NARCOTIC,SALES COCAINE BASE/SCHOOLYARD TRAFFICKING ACT VIO,Saturday,04/16/2016 12:00:00 AM,15:42,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",16031328016629
160313280,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,04/16/2016 12:00:00 AM,15:42,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",16031328016650
160313296,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,04/16/2016 12:00:00 AM,16:23,PARK,"ARREST, BOOKED",1600 Block of HAIGHT ST,-122.449942040795,37.7696796386185,"(37.7696796386185, -122.449942040795)",16031329664002
160313321,MISSING PERSON,FOUND PERSON,Friday,04/15/2016 12:00:00 AM,12:00,PARK,NONE,0 Block of LONGVIEW CT,-122.450903144604,37.7481722592554,"(37.7481722592554, -122.450903144604)",16031332175000
160313412,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,04/16/2016 12:00:00 AM,16:53,NORTHERN,"ARREST, BOOKED",GEARY BL / CLEARY CT,-122.426449161534,37.7851513851678,"(37.7851513851678, -122.426449161534)",16031341265016
160313428,ASSAULT,BATTERY,Saturday,04/16/2016 12:00:00 AM,16:36,NORTHERN,NONE,HAYES ST / VANNESS AV,-122.419697721691,37.7773009526003,"(37.7773009526003, -122.419697721691)",16031342804134
160313440,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/15/2016 12:00:00 AM,12:45,TENDERLOIN,NONE,LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",16031344007021
160313484,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/15/2016 12:00:00 AM,22:00,PARK,NONE,HAIGHT ST / COLE ST,-122.450709919144,37.7695262270693,"(37.7695262270693, -122.450709919144)",16031348464070
160313490,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,04/16/2016 12:00:00 AM,17:20,BAYVIEW,"ARREST, BOOKED",1300 Block of HUDSON AV,-122.385135095076,37.7383338978754,"(37.7383338978754, -122.385135095076)",16031349004136
160313503,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,04/14/2016 12:00:00 AM,20:00,INGLESIDE,NONE,3100 Block of MISSION ST,-122.419374719759,37.746504037822,"(37.746504037822, -122.419374719759)",16031350306154
160313519,ASSAULT,THREATS AGAINST LIFE,Thursday,03/31/2016 12:00:00 AM,18:30,RICHMOND,NONE,300 Block of 31ST AV,-122.49143540263,37.7826376423295,"(37.7826376423295, -122.49143540263)",16031351919057
160313519,ASSAULT,UNLAWFUL DISSUADING/THREATENING OF A WITNESS,Thursday,03/31/2016 12:00:00 AM,18:30,RICHMOND,NONE,300 Block of 31ST AV,-122.49143540263,37.7826376423295,"(37.7826376423295, -122.49143540263)",16031351926135
160313525,MISSING PERSON,MISSING ADULT,Saturday,04/16/2016 12:00:00 AM,14:30,SOUTHERN,NONE,300 Block of 7TH ST,-122.407516832678,37.7765647940442,"(37.7765647940442, -122.407516832678)",16031352574000
160313547,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/16/2016 12:00:00 AM,18:14,BAYVIEW,NONE,0 Block of INDUSTRIAL ST,-122.40138669885,37.7394046286445,"(37.7394046286445, -122.40138669885)",16031354764020
160289998,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,04/08/2016 12:00:00 AM,16:05,SOUTHERN,"ARREST, BOOKED",5TH ST / FOLSOM ST,-122.403390364796,37.7802655777189,"(37.7802655777189, -122.403390364796)",16028999864085
160289998,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,04/08/2016 12:00:00 AM,16:05,SOUTHERN,"ARREST, BOOKED",5TH ST / FOLSOM ST,-122.403390364796,37.7802655777189,"(37.7802655777189, -122.403390364796)",16028999865010
160313575,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Saturday,04/16/2016 12:00:00 AM,18:01,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446165617978,37.7701611813393,"(37.7701611813393, -122.446165617978)",16031357564001
160313581,MISSING PERSON,FOUND PERSON,Saturday,04/16/2016 12:00:00 AM,17:21,NORTHERN,NONE,2300 Block of SACRAMENTO ST,-122.431565622284,37.7900918964407,"(37.7900918964407, -122.431565622284)",16031358175000
160313597,OTHER OFFENSES,"PERMIT VIOLATION, POLICE (GENERAL)",Saturday,04/16/2016 12:00:00 AM,18:35,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.400473580152,37.7850290611875,"(37.7850290611875, -122.400473580152)",16031359730000
160313597,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,04/16/2016 12:00:00 AM,18:35,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.400473580152,37.7850290611875,"(37.7850290611875, -122.400473580152)",16031359730190
160313600,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/16/2016 12:00:00 AM,17:40,INGLESIDE,"ARREST, BOOKED",100 Block of COTTER ST,-122.435347243444,37.7284571660838,"(37.7284571660838, -122.435347243444)",16031360062050
160313616,NON-CRIMINAL,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,18:00,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.405861657246,37.786627232545,"(37.786627232545, -122.405861657246)",16031361671000
160313622,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,04/16/2016 12:00:00 AM,16:15,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.457507583541,37.7711332354432,"(37.7711332354432, -122.457507583541)",16031362206240
160156983,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,02/22/2016 12:00:00 AM,17:01,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.421195221815,37.7847536577561,"(37.7847536577561, -122.421195221815)",16015698306313
160156999,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,02/19/2016 12:00:00 AM,00:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",16015699909029
160156999,NON-CRIMINAL,COURTESY REPORT,Friday,02/19/2016 12:00:00 AM,00:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",16015699968030
160156999,NON-CRIMINAL,CASE CLOSURE,Friday,02/19/2016 12:00:00 AM,00:01,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",16015699975030
160157016,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,02/22/2016 12:00:00 AM,13:15,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",16015701606113
160157022,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,02/20/2016 12:00:00 AM,18:30,PARK,NONE,2000 Block of FULTON ST,-122.450537364142,37.7752262707149,"(37.7752262707149, -122.450537364142)",16015702205043
160313666,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,04/16/2016 12:00:00 AM,18:32,MISSION,"ARREST, BOOKED",500 Block of SANCHEZ ST,-122.430466314217,37.7607605605395,"(37.7607605605395, -122.430466314217)",16031366616650
160313666,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/16/2016 12:00:00 AM,18:32,MISSION,"ARREST, BOOKED",500 Block of SANCHEZ ST,-122.430466314217,37.7607605605395,"(37.7607605605395, -122.430466314217)",16031366662050
160313672,ASSAULT,BATTERY,Saturday,04/16/2016 12:00:00 AM,18:40,PARK,NONE,100 Block of CLAYTON ST,-122.449351475447,37.7739922064262,"(37.7739922064262, -122.449351475447)",16031367204134
160313688,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,04/16/2016 12:00:00 AM,18:52,NORTHERN,"ARREST, BOOKED",VANNESS AV / HEMLOCK ST,-122.421663714433,37.787075403993,"(37.787075403993, -122.421663714433)",16031368815040
160313713,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,04/16/2016 12:00:00 AM,19:30,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",16031371365016
160313729,OTHER OFFENSES,EVADING A POLICE VEHICLE OR BICYCLE,Saturday,04/16/2016 12:00:00 AM,19:20,BAYVIEW,"ARREST, BOOKED",1700 Block of REVERE AV,-122.392695211453,37.7331674700829,"(37.7331674700829, -122.392695211453)",16031372927177
160313735,OTHER OFFENSES,"PERMIT VIOLATION, POLICE (GENERAL)",Saturday,04/16/2016 12:00:00 AM,19:40,SOUTHERN,"ARREST, BOOKED",3RD ST / HOWARD ST,-122.400473580152,37.7850290611875,"(37.7850290611875, -122.400473580152)",16031373530000
160313757,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,04/16/2016 12:00:00 AM,19:25,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.413564091744,37.779514030063,"(37.779514030063, -122.413564091744)",16031375706361
160313757,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/16/2016 12:00:00 AM,19:25,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.413564091744,37.779514030063,"(37.779514030063, -122.413564091744)",16031375762050
160313763,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/16/2016 12:00:00 AM,17:00,TARAVAL,NONE,SLOAT BL / GREAT HY,-122.506714460434,37.735465762973,"(37.735465762973, -122.506714460434)",16031376309320
160313763,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Saturday,04/16/2016 12:00:00 AM,17:00,TARAVAL,NONE,SLOAT BL / GREAT HY,-122.506714460434,37.735465762973,"(37.735465762973, -122.506714460434)",16031376327090
160935806,VEHICLE THEFT,STOLEN TRUCK,Wednesday,11/16/2016 12:00:00 AM,18:30,RICHMOND,NONE,700 Block of 24TH AV,-122.483252021738,37.7754035626707,"(37.7754035626707, -122.483252021738)",16093580607025
160935828,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,11/17/2016 12:00:00 AM,07:20,BAYVIEW,NONE,300 Block of BAY SHORE BL,-122.406479975864,37.741057552813,"(37.741057552813, -122.406479975864)",16093582864020
160313860,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/16/2016 12:00:00 AM,20:35,SOUTHERN,NONE,MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",16031386064020
160313876,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/16/2016 12:00:00 AM,18:45,SOUTHERN,NONE,2ND ST / FOLSOM ST,-122.396707150502,37.7855429503041,"(37.7855429503041, -122.396707150502)",16031387606244
160313882,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,04/16/2016 12:00:00 AM,20:54,SOUTHERN,NONE,800 Block of MISSION ST,-122.404636264759,37.7842645474624,"(37.7842645474624, -122.404636264759)",16031388203074
160313945,ASSAULT,BATTERY,Saturday,04/16/2016 12:00:00 AM,21:32,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",16031394504134
160313951,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,04/16/2016 12:00:00 AM,21:30,SOUTHERN,NONE,700 Block of MARKET ST,-122.405294845215,37.7863072236365,"(37.7863072236365, -122.405294845215)",16031395106154
160313967,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE",Thursday,03/24/2016 12:00:00 AM,18:27,SOUTHERN,NONE,700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",16031396710045
160314040,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/15/2016 12:00:00 AM,11:30,NORTHERN,UNFOUNDED,FILLMORE ST / DUBOCE AV,-122.42990612145,37.7694071836367,"(37.7694071836367, -122.42990612145)",16031404007021
160314056,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,04/16/2016 12:00:00 AM,14:46,INGLESIDE,NONE,0 Block of CURTIS ST,-122.439959095946,37.7140912007906,"(37.7140912007906, -122.439959095946)",16031405606221
160157210,ASSAULT,BATTERY,Wednesday,02/17/2016 12:00:00 AM,18:00,NORTHERN,NONE,1400 Block of FILLMORE ST,-122.432544280591,37.7828388666355,"(37.7828388666355, -122.432544280591)",16015721004134
160157210,ASSAULT,THREATS AGAINST LIFE,Wednesday,02/17/2016 12:00:00 AM,18:00,NORTHERN,NONE,1400 Block of FILLMORE ST,-122.432544280591,37.7828388666355,"(37.7828388666355, -122.432544280591)",16015721019057
160157210,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,02/17/2016 12:00:00 AM,18:00,NORTHERN,NONE,1400 Block of FILLMORE ST,-122.432544280591,37.7828388666355,"(37.7828388666355, -122.432544280591)",16015721028150
160157226,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,02/21/2016 12:00:00 AM,20:20,RICHMOND,NONE,CLEMENT ST / 20TH AV,-122.479514982337,37.7822588572421,"(37.7822588572421, -122.479514982337)",16015722606243
160261805,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,03/29/2016 12:00:00 AM,19:00,INGLESIDE,NONE,600 Block of CHENERY ST,-122.433281559632,37.7345669590706,"(37.7345669590706, -122.433281559632)",16026180507021
160261811,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,03/30/2016 12:00:00 AM,09:37,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",16026181164085
160261827,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,03/29/2016 12:00:00 AM,23:00,INGLESIDE,NONE,4000 Block of MISSION ST,-122.4279300515,37.7322144934669,"(37.7322144934669, -122.4279300515)",16026182705071
160314131,ASSAULT,WILLFUL CRUELTY TO CHILD,Saturday,04/16/2016 12:00:00 AM,23:00,SOUTHERN,"ARREST, BOOKED",0 Block of NEWMONTGOMERY ST,-122.401817240144,37.788440503956,"(37.788440503956, -122.401817240144)",16031413115100
160314131,SECONDARY CODES,JUVENILE INVOLVED,Saturday,04/16/2016 12:00:00 AM,23:00,SOUTHERN,"ARREST, BOOKED",0 Block of NEWMONTGOMERY ST,-122.401817240144,37.788440503956,"(37.788440503956, -122.401817240144)",16031413115500
160261946,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,03/30/2016 12:00:00 AM,00:01,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411339562557,37.7812707434494,"(37.7812707434494, -122.411339562557)",16026194604013
160261946,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,03/30/2016 12:00:00 AM,00:01,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411339562557,37.7812707434494,"(37.7812707434494, -122.411339562557)",16026194615041
160314329,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,Sunday,04/17/2016 12:00:00 AM,00:05,TENDERLOIN,"ARREST, BOOKED",HYDE ST / EDDY ST,-122.415885065788,37.7835160564153,"(37.7835160564153, -122.415885065788)",16031432916622
160314391,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/17/2016 12:00:00 AM,01:51,NORTHERN,"ARREST, BOOKED",VANNESS AV / FILBERT ST,-122.424172728253,37.7994834789614,"(37.7994834789614, -122.424172728253)",16031439162050
160314404,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,04/15/2016 12:00:00 AM,15:00,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.411742515582,37.7858882195106,"(37.7858882195106, -122.411742515582)",16031440406304
160314448,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Sunday,04/17/2016 12:00:00 AM,01:00,NORTHERN,"ARREST, BOOKED",1200 Block of POLK ST,-122.420326993863,37.7884521578132,"(37.7884521578132, -122.420326993863)",16031444826120
160314454,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,04/17/2016 12:00:00 AM,01:40,SOUTHERN,"ARREST, BOOKED",100 Block of CLARA ST,-122.401182192162,37.7804798452982,"(37.7804798452982, -122.401182192162)",16031445412015
160314454,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,04/17/2016 12:00:00 AM,01:40,SOUTHERN,"ARREST, BOOKED",100 Block of CLARA ST,-122.401182192162,37.7804798452982,"(37.7804798452982, -122.401182192162)",16031445416650
160314454,OTHER OFFENSES,PAROLE VIOLATION,Sunday,04/17/2016 12:00:00 AM,01:40,SOUTHERN,"ARREST, BOOKED",100 Block of CLARA ST,-122.401182192162,37.7804798452982,"(37.7804798452982, -122.401182192162)",16031445426150
160157389,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,02/22/2016 12:00:00 AM,18:53,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.435012093789,37.7617677182954,"(37.7617677182954, -122.435012093789)",16015738962050
160157395,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,02/22/2016 12:00:00 AM,18:34,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",16015739505053
